Job Title,Job Info,Position,Employer,City,Province,Skill,Seniority,Work Type,Industry Type,Min_Salary,Max_Salary,Avg_Salary,Skill_List,Education_Level
Senior Data Analysts,Data Analyst,Data Analyst,SnapPay,Mississauga,ON,"R, Business analysis, Statistics, Process improvement, Visio",ANY,In-Person,Others,46000.0,105000.0,75500.0,"['r', 'business analysis', 'statistics', 'process improvement', 'visio']",Bachelor's
Systems and Data Analysts,Business Development Data Analyst - Remote Work,Data Analyst,BairesDev,Vancouver,BC,Undef,ANY,Remote,Others,75000.0,110000.0,92500.0,['undef'],Bachelor's
Senior Data Analysts,Data Insight and Reporting Analyst,Analyst,HomeEquity Bank,Toronto,ON,"SQL, SQL, Presentation skills, Analytics",ANY,In-Person,Technology,65000.0,80000.0,72500.0,"['sql', 'sql', 'presentation skills', 'analytics']",Bachelor's
Senior Data Analysts,Operations Data Analyst,Data Analyst,Arctiq,Toronto,ON,"Power BI, Data modeling, SQL, R, Quality management",ANY,In-Person,Others,75000.0,85000.0,80000.0,"['power bi', 'data modeling', 'sql', 'r', 'quality management']",Bachelor's
Systems and Data Analysts,Data Analyst - Informatics and Systems,System Analyst,Snaplii,Mississauga,ON,"Statistics, Power BI, SQL, Data mining, XML",ANY,In-Person,Others,43000.0,93000.0,68000.0,"['statistics', 'power bi', 'sql', 'data mining', 'xml']",Bachelor's
Senior Business Intelligence Analysts,Business Intelligence Analyst (Two positions available),BI Analyst,Farm Credit Canada,Regina,SK,"Statistics, Computer science, Python, Research, Statistics",ANY,In-Person,Technology,80000.0,87000.0,83500.0,"['statistics', 'computer science', 'python', 'research', 'statistics']",Bachelor's
Business and Technical Analysts,Bilingual Servicing Analyst,Analyst,BMO Financial Group,Montreal,QC,"Bilingual, Tableau, Filing, Python, Statistics",ANY,In-Person,Finance,38000.0,70000.0,54000.0,"['bilingual', 'tableau', 'filing', 'python', 'statistics']",Bachelor's
Systems and Data Analysts,Data Analyst & BI Specialist,Data Specialist,UniUni (Uni Express Inc.),Remote,Undef,"Statistics, Business analysis, Statistics, SQL, AWS",Senior,Remote,Media,70000.0,90000.0,80000.0,"['statistics', 'business analysis', 'statistics', 'sql', 'aws']",Bachelor's
Financial and Operational Analysts,Inventory Analyst,Analyst,"Portland Tractor, Inc.",Langley,BC,"Sage, SQL, Microsoft Access, Statistics, Office Suite",ANY,In-Person,Real Estate,60000.0,70000.0,65000.0,"['sage', 'sql', 'microsoft access', 'statistics', 'office suite']",Bachelor's
Business Systems Analysts,Business Data Analyst,Data Analyst,Dawn InfoTek Inc.,Toronto,ON,"Computer science, Azure, Business analysis, Google Cloud Platform, AWS",ANY,In-Person,Others,135200.0,156000.0,145600.0,"['computer science', 'azure', 'business analysis', 'google cloud platform', 'aws']",Bachelor's
Senior Data Analysts,"Data Analyst, Business Intelligence",BI Analyst,Bell,Toronto,ON,"Tableau, Oracle, SAS, SQL, SQL",ANY,In-Person,Others,72000.0,86000.0,79000.0,"['tableau', 'oracle', 'sas', 'sql', 'sql']",Bachelor's
Business Systems Analysts,IT Business Systems Analyst,System Analyst,Greenfire Resources Operating Corporation,Fort McMurray,AB,"Oracle, Oil & gas, Business analysis, SQL, Windows",ANY,In-Person,Others,72000.0,82000.0,77000.0,"['oracle', 'oil & gas', 'business analysis', 'sql', 'windows']",Bachelor's
Systems and Data Analysts,Part-time Data Quality Analyst (Fraud Investigation),Analyst,owl.co,Toronto,ON,"Research, Natural language processing, Typing, No SQL",ANY,In-Person,Others,41600.0,57200.0,49400.0,"['research', 'natural language processing', 'typing', 'no sql']",Bachelor's
Financial and Operational Analysts,Sustainability Analyst,Analyst,KeeWee,Remote,Undef,"SQL, Oil & gas, Statistics, SQL, Python",ANY,Remote,Others,50000.0,76458.0,63229.0,"['sql', 'oil & gas', 'statistics', 'sql', 'python']",Bachelor's
Senior Supply Chain Data Analysts,Career Re-Entry - Operations Training Reporting Analyst V,Analyst,Enbridge,Edmonton,AB,"Power BI, Data structures, Oil & gas, SQL, Statistics",ANY,In-Person,Others,56000.0,76000.0,66000.0,"['power bi', 'data structures', 'oil & gas', 'sql', 'statistics']",Bachelor's
Senior Data Analysts,Data Analyst,Data Analyst,KF Aerospace,Kelowna,BC,"Power BI, Data modeling, SQL, SQL, Statistics",ANY,In-Person,Aerospace,77000.0,96000.0,86500.0,"['power bi', 'data modeling', 'sql', 'sql', 'statistics']",Bachelor's
Senior Supply Chain Data Analysts,Power BI Developer | Data Analyst,Developer,Silver Gold Bull Inc.,Calgary,AB,"Power BI, SQL, Magento, E-commerce, SQL",ANY,In-Person,Others,65000.0,120000.0,92500.0,"['power bi', 'sql', 'magento', 'e-commerce', 'sql']",Bachelor's
Senior Business Intelligence Analysts,Reporting and Business Intelligence Analyst,BI Analyst,Radiant Canada,Mississauga,ON,"Power BI, Data modeling, SQL, Data mining, Business intelligence",ANY,In-Person,Others,65000.0,77000.0,71000.0,"['power bi', 'data modeling', 'sql', 'data mining', 'business intelligence']",Bachelor's
Senior Data Analysts,Data Analyst Intern,Intern,Klue,Vancouver,BC,"SQL, Python",Junior,In-Person,Others,44000.0,57200.0,50600.0,"['sql', 'python']",Bachelor's
Senior Data Analysts,Game Data Analyst,Data Analyst,Prodigy Education,Midtown Toronto,ON,"Statistics, Python, SQL, Statistics, No SQL",ANY,In-Person,Education,89000.0,111000.0,100000.0,"['statistics', 'python', 'sql', 'statistics', 'no sql']",Bachelor's
Senior Data Analysts,Data Analyst,Data Analyst,Birchwood,Winnipeg,MB,"Power BI, SQL, Statistics, Disaster recovery, SQL",ANY,In-Person,Others,52000.0,74000.0,63000.0,"['power bi', 'sql', 'statistics', 'disaster recovery', 'sql']",Bachelor's
Senior Data Analysts,Data Analyst,Data Analyst,Sri Technosoft Solutions,Edmonton,AB,"Power BI, Business intelligence, Business analysis, Statistics, Tableau",ANY,In-Person,Technology,69000.0,86000.0,77500.0,"['power bi', 'business intelligence', 'business analysis', 'statistics', 'tableau']",Bachelor's
Senior Data Analysts,Data analyst intern,Intern,American Iron and Metal,Montreal,QC,"SQL, Microsoft Access, Maximo, Statistics, No SQL",Junior,In-Person,Others,69000.0,86000.0,77500.0,"['sql', 'microsoft access', 'maximo', 'statistics', 'no sql']",Bachelor's
Business and Technical Analysts,RES O 21R - Data Analyst,Data Analyst,BC Public Service,Burnaby,BC,"Computer science, R, SQL, Python",ANY,In-Person,Service,70000.0,79000.0,74500.0,"['computer science', 'r', 'sql', 'python']",Bachelor's
Senior Data Analysts,DEVELOPER / DATA ANALYST,Developer,AXIS Database Marketing,Mississauga,ON,"No SQL, SQL, Microsoft Access, Visual Basic, Database development",ANY,In-Person,Others,43000.0,93000.0,68000.0,"['no sql', 'sql', 'microsoft access', 'visual basic', 'database development']",Bachelor's
Senior Supply Chain Data Analysts,"Data Analyst, BORN Ontario, Temporary Full-Time (1.0)",Data Analyst,CHEO,Ottawa,ON,"Bilingual, Tableau, Statistical software, Computer science, SQL",ANY,In-Person,Others,72883.2,89440.0,81161.6,"['bilingual', 'tableau', 'statistical software', 'computer science', 'sql']",Bachelor's
Senior Data Analysts,Data Analyst,Data Analyst,Cabela's,Winnipeg,MB,"No SQL, Power BI, SQL, Microsoft Outlook, Visual Basic",ANY,In-Person,Others,58000.0,58000.0,58000.0,"['no sql', 'power bi', 'sql', 'microsoft outlook', 'visual basic']",Bachelor's
Business and Technical Analysts,C-GE-916 ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ Data Analyst,Data Analyst,CAE,Saint-Laurent,QC,"Power BI, Confluence, No SQL",ANY,In-Person,Others,81000.0,91000.0,86000.0,"['power bi', 'confluence', 'no sql']",Bachelor's
Senior Data Analysts,Quantitative Data Analyst,Quantitative Analyst,The Mustard Seed Society,Calgary,AB,"Statistics, Power BI, SQL, Microsoft Outlook, Business intelligence",ANY,In-Person,Others,60000.0,95000.0,77500.0,"['statistics', 'power bi', 'sql', 'microsoft outlook', 'business intelligence']",Bachelor's
Financial and Operational Analysts,CATEGORY ANALYST,Analyst,Groupe Leclerc,Canada,Undef,"Bilingual, Tableau, Sales, Retail Link, Nielsen",ANY,In-Person,Others,50000.0,76458.0,63229.0,"['bilingual', 'tableau', 'sales', 'retail link', 'nielsen']",Bachelor's
Senior Business Intelligence Analysts,"Business Intelligence Analyst Toronto, Canada Commercial",BI Analyst,"Rothmans, Benson & Hedges Inc",Toronto,ON,"Computer science, Power BI, SQL, Salesforce, Databases",ANY,In-Person,Others,82000.0,87000.0,84500.0,"['computer science', 'power bi', 'sql', 'salesforce', 'databases']",Bachelor's
Senior Data Analysts,Procurement Data Analyst,Data Analyst,Mitsubishi Electric Sales Canada Inc.,Markham,ON,"Python, Sourcing, Power BI, SQL, Procurement",ANY,In-Person,Technology,48000.0,80000.0,64000.0,"['python', 'sourcing', 'power bi', 'sql', 'procurement']",Bachelor's
Senior Supply Chain Data Analysts,Data Analyst and BI Developer - Toronto (Insurance),Developer,Trisura Guarantee Insurance Company,Toronto,ON,"Power BI, Data modeling, SSRS, Databases, Database design",ANY,In-Person,Insurance,65000.0,85000.0,75000.0,"['power bi', 'data modeling', 'ssrs', 'databases', 'database design']",Bachelor's
Senior Data Analysts,Data Analyst - Product,Data Analyst,Appcast,Fredericton,NB,"Statistics, SQL, Statistics, Tableau, SQL",ANY,In-Person,Others,55000.0,66000.0,60500.0,"['statistics', 'sql', 'statistics', 'tableau', 'sql']",Bachelor's
Business and Marketing Analysts,Business Analyst,Business Analyst,TripNinja,Remote,Undef,"Power BI, SQL, AWS, Statistics, Presentation skills",ANY,Remote,Others,80000.0,90000.0,85000.0,"['power bi', 'sql', 'aws', 'statistics', 'presentation skills']",Bachelor's
Senior Data Analysts,Data Analyst,Data Analyst,Fraser Health,Surrey,BC,"Statistical software, Power BI, Visual Basic, SAS, R",ANY,In-Person,Healthcare,79289.59999999999,113984.0,96636.8,"['statistical software', 'power bi', 'visual basic', 'sas', 'r']",Bachelor's
Senior Business Intelligence Analysts,Data Analyst (Street Operations),Data Analyst,The City of Vancouver,Vancouver,BC,"Power BI, SQL, Statistics, SQL, Statistics",ANY,In-Person,Technology,87443.2,103272.0,95357.6,"['power bi', 'sql', 'statistics', 'sql', 'statistics']",Bachelor's
Senior Data Analysts,"Analyst, Data Integrity",Analyst,Allied,Toronto,ON,"Tableau, Power BI, SQL, ERP systems, Yardi",ANY,In-Person,Others,70000.0,95000.0,82500.0,"['tableau', 'power bi', 'sql', 'erp systems', 'yardi']",Bachelor's
Senior Business Intelligence Analysts,Junior Business Support Analyst,Analyst,Intelligent Hospitality,Remote,Undef,Analytics,Junior,Remote,Technology,40000.0,57200.0,48600.0,['analytics'],Bachelor's
Senior Data Analysts,Senior Data Analyst,Data Analyst,Scene+,Toronto,ON,"Tableau, SQL, Presentation skills, Machine learning, No SQL",Senior,In-Person,Others,43000.0,93000.0,68000.0,"['tableau', 'sql', 'presentation skills', 'machine learning', 'no sql']",Bachelor's
Business and Technical Analysts,Geophysicist/Data Analyst,Data Analyst,Sander Geophysics Limited,Ottawa,ON,Computer skills,ANY,In-Person,Technology,64123.59,86600.0,75361.795,['computer skills'],Bachelor's
Senior Business Intelligence Analysts,Business Analyst Position (Remote),Business Analyst,Saint Laurent Consulting,Remote,Undef,"Power BI, SQL, SAP, Supply chain, Statistics",ANY,Remote,Consulting,68000.0,88300.0,78150.0,"['power bi', 'sql', 'sap', 'supply chain', 'statistics']",Bachelor's
Senior Data Analysts,Data Analyst,Data Analyst,Runnymede Healthcare Centre,Toronto,ON,"Microsoft Windows Server, Python, No SQL, Adobe Photoshop, SQL",ANY,In-Person,Healthcare,65000.0,75000.0,70000.0,"['microsoft windows server', 'python', 'no sql', 'adobe photoshop', 'sql']",Bachelor's
Senior Supply Chain Data Analysts,"Business Data Analyst, Retro Admin",Data Analyst,PartnerRe,Toronto,ON,"Tableau, Alteryx, Office Suite, SQL, Quality assurance",ANY,In-Person,Others,68500.0,87000.0,77750.0,"['tableau', 'alteryx', 'office suite', 'sql', 'quality assurance']",Bachelor's
Senior Data Analysts,Inventory Data Analyst,Data Analyst,Leavitt Machinery Canada Inc.,Coquitlam,BC,"Power BI, SQL, ERP systems, Tableau, SQL",ANY,In-Person,Technology,50000.0,70000.0,60000.0,"['power bi', 'sql', 'erp systems', 'tableau', 'sql']",Bachelor's
Senior Data Analysts,Sr. Data Analyst,Data Analyst,"Railserve, Inc.",Edmonton,AB,"Computer science, Power BI, R, Statistics, Tableau",Senior,In-Person,Others,85000.0,85000.0,85000.0,"['computer science', 'power bi', 'r', 'statistics', 'tableau']",Bachelor's
Senior Business Intelligence Analysts,"Business Analyst, Business Intelligence (BI) - Belron Canada",Business Analyst,Belron Canada,Montreal,QC,"Bilingual, Tableau, Power BI, Azure, Business intelligence",ANY,In-Person,Others,84000.0,90000.0,87000.0,"['bilingual', 'tableau', 'power bi', 'azure', 'business intelligence']",Bachelor's
Senior Data Analysts,Data & Systems Analyst,System Analyst,Aecon Group,Toronto,ON,"Power BI, SQL, Statistics, Data analytics, Organizational skills",ANY,In-Person,Others,69000.0,80000.0,74500.0,"['power bi', 'sql', 'statistics', 'data analytics', 'organizational skills']",Bachelor's
Senior Data Analysts,Senior Data Analyst,Data Analyst,American Tall,Mississauga,ON,"Pricing, Azure, R, Statistics, Google Cloud Platform",Senior,In-Person,Others,77000.0,97000.0,87000.0,"['pricing', 'azure', 'r', 'statistics', 'google cloud platform']",Bachelor's
Senior Data Analysts,EDI Data Analyst,Data Analyst,Jewish Family and Child Service,Toronto,ON,"Tableau, Russian, Presentation skills, Data management, Data entry",ANY,In-Person,Service,69000.0,84000.0,76500.0,"['tableau', 'russian', 'presentation skills', 'data management', 'data entry']",Bachelor's
Senior Business Intelligence Analysts,Project Controls Analyst,Analyst,Thermo Design Engineering Ltd,Edmonton,AB,"Python, No SQL, Cost management, Power BI, Sage",ANY,In-Person,Construction,68000.0,88300.0,78150.0,"['python', 'no sql', 'cost management', 'power bi', 'sage']",Bachelor's
Business Systems Analysts,Data Business Analyst,Business Analyst,"Bridgenext, Inc",Canada,Undef,"Power BI, SQL, Azure, Business intelligence, Office Suite",ANY,In-Person,Others,85816.8,91520.0,88668.4,"['power bi', 'sql', 'azure', 'business intelligence', 'office suite']",Bachelor's
Business Systems Analysts,business data analyst,Data Analyst,Accencis Group,Richmond Hill,ON,"Agile, iOS, Python, Statistics, Project management software",ANY,In-Person,Others,90480.0,90480.0,90480.0,"['agile', 'ios', 'python', 'statistics', 'project management software']",Bachelor's
Senior Data Analysts,Data Centre Analyst,Analyst,TransLink,Vancouver,BC,"Data center experience, Enterprise architecture, Computer hardware, IT",ANY,In-Person,Others,30240.56,57200.0,43720.28,"['data center experience', 'enterprise architecture', 'computer hardware', 'it']",Bachelor's
Systems and Data Analysts,Business Development Data Analyst - Remote Work,Data Analyst,BairesDev,Calgary,AB,Undef,ANY,Remote,Others,60000.0,109000.0,84500.0,['undef'],Bachelor's
Senior Data Analysts,Data Analyst,Data Analyst,University of Saskatchewan,Saskatoon,SK,"Power BI, Data modeling, SQL, Business analysis, Research",ANY,In-Person,Technology,70000.0,115000.0,92500.0,"['power bi', 'data modeling', 'sql', 'business analysis', 'research']",Bachelor's
Systems and Data Analysts,Data Analyst - KENWAVE SOLUTIONS INC.,Data Analyst,Kenaidan Contracting Ltd,Mississauga,ON,"Statistics, MATLAB, Signal processing, SQL, Machine learning",ANY,In-Person,Others,64000.0,80000.0,72000.0,"['statistics', 'matlab', 'signal processing', 'sql', 'machine learning']",Bachelor's
Senior Data Analysts,Data Analyst,Data Analyst,Canadian Nuclear Laboratories,Port Hope,ON,"ArcGIS, SQL, SQL, Database design, Presentation skills",ANY,In-Person,Others,55000.0,71000.0,63000.0,"['arcgis', 'sql', 'sql', 'database design', 'presentation skills']",Bachelor's
Systems and Data Analysts,Binance Accelerator Program - Data Analyst (Risk),Risk Analyst,Binance,Remote,Undef,"Bilingual, Agile, Statistics, Python, SQL",ANY,Remote,Others,76000.0,89440.0,82720.0,"['bilingual', 'agile', 'statistics', 'python', 'sql']",Bachelor's
Senior Data Analysts,Data Analyst,Data Analyst,CAPREIT,Toronto,ON,"Jira, Power BI, SQL, Data structures, Yardi",ANY,In-Person,Technology,69000.0,86000.0,77500.0,"['jira', 'power bi', 'sql', 'data structures', 'yardi']",Bachelor's
Business and Technical Analysts,Continuous Improvement/Business Analyst,Business Analyst,FleetOptics Inc,Mississauga,ON,"Tableau, Power BI, SQL, Logistics, Process improvement",ANY,In-Person,Others,60000.0,90000.0,75000.0,"['tableau', 'power bi', 'sql', 'logistics', 'process improvement']",Bachelor's
Senior Supply Chain Data Analysts,Business Analyst/Quality Assurance Analyst,Business Analyst,DLL,Burlington,ON,"Jira, No SQL, SAFe, SQL, Microsoft Outlook",ANY,In-Person,Others,76000.0,114000.0,95000.0,"['jira', 'no sql', 'safe', 'sql', 'microsoft outlook']",Bachelor's
Senior Data Analysts,ICQA Data Analyst,Data Analyst,"Amazon Canada Fulfillment Services, ULC.",Cambridge,ON,"SQL, Data mining, Office Suite, Project management",ANY,In-Person,Service,49000.0,78000.0,63500.0,"['sql', 'data mining', 'office suite', 'project management']",Bachelor's
Senior Data Analysts,Infrastructure Data Analyst,Data Analyst,City of Markham,Markham,ON,"ArcGIS, AutoCAD, SQL, Statistics, Pivot tables",ANY,In-Person,Technology,77000.0,87000.0,82000.0,"['arcgis', 'autocad', 'sql', 'statistics', 'pivot tables']",Bachelor's
Senior Data Analysts,Senior Data Analyst,Data Analyst,Clutch Technologies Inc.,Etobicoke,ON,"Pricing, Tableau, SQL, Data visualization, No SQL",Senior,In-Person,Technology,61000.0,100000.0,80500.0,"['pricing', 'tableau', 'sql', 'data visualization', 'no sql']",Bachelor's
Business and Technical Analysts,Summer/Fall Co-op- Analyst,Analyst,Canadian Cannabis Exchange Ltd.,Calgary,AB,"Office Suite, Data analytics, Computer skills, No SQL, Time management",ANY,In-Person,Others,34611.200000000004,57200.0,45905.600000000006,"['office suite', 'data analytics', 'computer skills', 'no sql', 'time management']",Bachelor's
Senior Data Analysts,Data Analyst,Data Analyst,Value Partners Investments,Winnipeg,MB,"Power BI, R, Tableau, SQL, Scripting",ANY,In-Person,Finance,42000.0,69000.0,55500.0,"['power bi', 'r', 'tableau', 'sql', 'scripting']",Bachelor's
Senior Business Intelligence Analysts,Data and Business Intelligence Analyst,BI Analyst,University of Toronto,Toronto,ON,"Power BI, SQL, Business intelligence, Statistics, SQL",ANY,In-Person,Technology,85000.0,93000.0,89000.0,"['power bi', 'sql', 'business intelligence', 'statistics', 'sql']",Bachelor's
Business Systems Analysts,Business Analyst - Hybrid,Business Analyst,CarltonOne,Markham,ON,"Supply chain, Process improvement, NetSuite, Software development, Web services",ANY,Hybrid,Automotive,70000.0,80000.0,75000.0,"['supply chain', 'process improvement', 'netsuite', 'software development', 'web services']",Bachelor's
